Local Body Code,Local Body Name,Local Body Type,"District Level
Parent Name
","Intermediate Level
Parent Name",Ward Code,"Ward
Number","Ward Name
(In English)
","Ward Name
(In Local)
"
254333,BUCHARWADA,Village Panchayat,District Panchayat of Diu,,613938,15,Bucharwada 15,
254333,BUCHARWADA,Village Panchayat,District Panchayat of Diu,,613939,16,Bucharwada 16,
254333,BUCHARWADA,Village Panchayat,District Panchayat of Diu,,613940,17,Bucharwada 17,
254333,BUCHARWADA,Village Panchayat,District Panchayat of Diu,,613941,18,Bucharwada 18,
254333,BUCHARWADA,Village Panchayat,District Panchayat of Diu,,613942,19,Bucharwada 19,
254342,SAUDWADI,Village Panchayat,District Panchayat of Diu,,613930,10,Saudwadi 10,
254342,SAUDWADI,Village Panchayat,District Panchayat of Diu,,613932,11,Saudwadi 11,
254342,SAUDWADI,Village Panchayat,District Panchayat of Diu,,613934,12,Saudwadi 12,
254342,SAUDWADI,Village Panchayat,District Panchayat of Diu,,613936,13,Saudwadi 13,
254342,SAUDWADI,Village Panchayat,District Panchayat of Diu,,613937,14,Saudwadi 14,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613910,1,Vanakbara 01,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613911,2,Vanakbara 02,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613912,3,Vanakbara 03,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613918,4,Vanakbara 04,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613921,5,Vanakbara 05,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613924,6,Vanakbara 06,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613926,7,Vanakbara 07,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613927,8,Vanakbara 08,
254343,VANAKBARA,Village Panchayat,District Panchayat of Diu,,613928,9,Vanakbara 09,
254345,ZOLAWADI,Village Panchayat,District Panchayat of Diu,,613943,20,Zolavadi 20,
254345,ZOLAWADI,Village Panchayat,District Panchayat of Diu,,613944,21,Zolavadi 21,
254345,ZOLAWADI,Village Panchayat,District Panchayat of Diu,,613945,22,Zolavadi 22,
254345,ZOLAWADI,Village Panchayat,District Panchayat of Diu,,613946,23,Zolavadi 23,
254345,ZOLAWADI,Village Panchayat,District Panchayat of Diu,,613947,24,Zolavadi 24,
